latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
23.213,96.384,365.6,1.2,1.1,2021-02-24,0640,A,100,6.0NRT,308.3,122.5,D
23.203,96.324,326,1.2,1.1,2021-02-24,0640,A,24,6.0NRT,303.4,17.3,D
24.488,105.88,307.9,2.1,1.4,2021-02-24,0640,A,39,6.0NRT,288.4,12.8,D
23.232,96.441,319.5,1.2,1.1,2021-02-24,0640,A,63,6.0NRT,305.7,8.6,D
23.213,96.323,323.6,1.2,1.1,2021-02-24,0640,A,56,6.0NRT,302.5,15.6,D
23.211,96.311,323.2,1.2,1.1,2021-02-24,0640,A,62,6.0NRT,300.4,14,D
23.54,98.302,332.2,1,1,2021-02-24,0640,A,86,6.0NRT,300.7,28,D
23.285,96.687,324.3,1.2,1.1,2021-02-24,0640,A,65,6.0NRT,305.4,16.8,D
23.283,96.676,323.3,1.2,1.1,2021-02-24,0640,A,64,6.0NRT,305.5,14.3,D
23.013,95.085,335.8,1.5,1.2,2021-02-24,0640,A,86,6.0NRT,307.3,42.6,D
22.708,93.413,313.5,2,1.4,2021-02-24,0640,A,53,6.0NRT,299.6,23.2,D
23.293,96.615,321.7,1.2,1.1,2021-02-24,0640,A,49,6.0NRT,306,10.6,D
23.574,98.346,327.3,1,1,2021-02-24,0640,A,83,6.0NRT,300.4,21.1,D
23.301,96.601,320.9,1.2,1.1,2021-02-24,0640,A,41,6.0NRT,307,8.7,D
23.29,96.471,330.8,1.2,1.1,2021-02-24,0640,A,82,6.0NRT,303.7,25.3,D
23.033,94.948,319,1.5,1.2,2021-02-24,0640,A,65,6.0NRT,304.2,12.2,D
23.584,98.223,318.9,1,1,2021-02-24,0640,A,74,6.0NRT,299.6,12.3,D
23.343,96.616,322.4,1.2,1.1,2021-02-24,0640,A,72,6.0NRT,307.6,10.3,D
23.341,96.605,321.2,1.2,1.1,2021-02-24,0640,A,70,6.0NRT,306.7,8.3,D
23.271,96.105,325.8,1.3,1.1,2021-02-24,0640,A,65,6.0NRT,308.5,14.8,D
23.269,96.093,323,1.3,1.1,2021-02-24,0640,A,55,6.0NRT,308.8,9.1,D
23.269,96.1,326.7,1.3,1.1,2021-02-24,0640,A,64,6.0NRT,309.1,15.9,D
23.254,95.95,338.8,1.3,1.1,2021-02-24,0640,A,88,6.0NRT,308.6,40.8,D
23.252,95.937,326,1.3,1.1,2021-02-24,0640,A,73,6.0NRT,311,15.2,D
23.358,96.512,316.9,1.2,1.1,2021-02-24,0640,A,40,6.0NRT,303.1,7.5,D
23.276,95.894,321,1.3,1.1,2021-02-24,0640,A,69,6.0NRT,307.1,9.4,D
23.044,94.553,328.8,1.6,1.2,2021-02-24,0640,A,80,6.0NRT,305.1,31.7,D
23.389,96.519,323.6,1.2,1.1,2021-02-24,0640,A,70,6.0NRT,305.6,14.7,D
23.387,96.507,345.1,1.2,1.1,2021-02-24,0640,A,92,6.0NRT,306.9,55.7,D
23.05,94.521,330.6,1.6,1.2,2021-02-24,0640,A,82,6.0NRT,304.9,38.6,D
24.663,106.196,308.4,2.2,1.4,2021-02-24,0640,A,53,6.0NRT,294.7,11.5,D
23.187,95.245,326.1,1.4,1.2,2021-02-24,0640,A,75,6.0NRT,307.3,16.3,D
23.064,94.533,317.4,1.6,1.2,2021-02-24,0640,A,15,6.0NRT,305.1,11.5,D
23.733,98.546,310.8,1,1,2021-02-24,0640,A,51,6.0NRT,295.9,7.1,D
23.204,95.214,320,1.4,1.2,2021-02-24,0640,A,45,6.0NRT,306.1,9.3,D
23.742,98.544,311.1,1,1,2021-02-24,0640,A,61,6.0NRT,296.2,6.8,D
23.796,98.779,317,1,1,2021-02-24,0640,A,28,6.0NRT,300.1,9.5,D
23.449,96.56,327.5,1.2,1.1,2021-02-24,0640,A,60,6.0NRT,304.9,19,D
23.447,96.548,349.4,1.2,1.1,2021-02-24,0640,A,95,6.0NRT,308.1,65,D
23.401,96.267,319.4,1.2,1.1,2021-02-24,0640,A,67,6.0NRT,305.3,9.4,D
23.485,96.659,322.1,1.2,1.1,2021-02-24,0640,A,72,6.0NRT,307.1,10.1,D
23.135,94.607,319.6,1.6,1.2,2021-02-24,0640,A,58,6.0NRT,304.2,15.2,D
23.43,96.261,318,1.2,1.1,2021-02-24,0640,A,61,6.0NRT,303.3,7.7,D
23.35,95.781,320.9,1.3,1.1,2021-02-24,0640,A,67,6.0NRT,305,11.1,D
23.488,96.552,317.5,1.2,1.1,2021-02-24,0640,A,61,6.0NRT,305.1,7.2,D
23.385,95.866,320.3,1.3,1.1,2021-02-24,0640,A,58,6.0NRT,305.7,8.5,D
23.383,95.853,322.2,1.3,1.1,2021-02-24,0640,A,72,6.0NRT,306.1,10.9,D
23.324,95.504,327.8,1.4,1.2,2021-02-24,0640,A,79,6.0NRT,308.3,19.2,D
23.322,95.491,327.8,1.4,1.2,2021-02-24,0640,A,79,6.0NRT,307.6,18.8,D
23.533,96.709,320.2,1.2,1.1,2021-02-24,0640,A,41,6.0NRT,306.5,7.2,D
23.522,96.64,323.8,1.2,1.1,2021-02-24,0640,A,75,6.0NRT,307,11.6,D
23.52,96.629,321.4,1.2,1.1,2021-02-24,0640,A,71,6.0NRT,306.7,8.9,D
23.457,96.243,319.5,1.2,1.1,2021-02-24,0640,A,67,6.0NRT,305,8.8,D
24.802,106.411,313.1,2.3,1.5,2021-02-24,0640,A,57,6.0NRT,291.9,28.4,D
23.426,95.813,328.1,1.3,1.1,2021-02-24,0640,A,80,6.0NRT,306,22.1,D
23.581,96.623,324.3,1.2,1.1,2021-02-24,0640,A,76,6.0NRT,304.9,13.3,D
23.579,96.612,326.9,1.2,1.1,2021-02-24,0640,A,79,6.0NRT,305.1,17.8,D
23.6,96.62,328.7,1.2,1.1,2021-02-24,0640,A,78,6.0NRT,303.6,21.1,D
23.567,96.412,317.1,1.2,1.1,2021-02-24,0640,A,21,6.0NRT,302.3,6.9,D
23.575,96.276,328.1,1.2,1.1,2021-02-24,0640,A,80,6.0NRT,306.7,20.2,D
23.947,98.62,308.4,1,1,2021-02-24,0640,A,28,6.0NRT,294,4.3,D
23.578,96.281,326.8,1.2,1.1,2021-02-24,0640,A,79,6.0NRT,306.4,18.4,D
23.512,95.828,334.2,1.3,1.1,2021-02-24,0640,A,85,6.0NRT,305.5,34.2,D
23.94,98.388,318.7,1,1,2021-02-24,0640,A,71,6.0NRT,296.8,13.2,D
23.939,98.379,328.7,1,1,2021-02-24,0640,A,83,6.0NRT,297.6,24.1,D
23.488,95.567,325.4,1.4,1.2,2021-02-24,0640,A,77,6.0NRT,307.6,16.4,D
23.239,94.149,314,1.7,1.3,2021-02-24,0640,A,60,6.0NRT,302.5,12,D
23.236,94.132,323.4,1.7,1.3,2021-02-24,0640,A,72,6.0NRT,303.4,31.3,D
23.701,96.664,320.2,1.2,1.1,2021-02-24,0640,A,71,6.0NRT,303.2,13,D
23.678,96.527,316,1.2,1.1,2021-02-24,0640,A,54,6.0NRT,303.2,7.5,D
23.56,95.805,318.4,1.3,1.1,2021-02-24,0640,A,64,6.0NRT,303.9,7.2,D
23.673,96.372,317.3,1.2,1.1,2021-02-24,0640,A,57,6.0NRT,302.7,7.4,D
23.083,92.746,313.7,2.1,1.4,2021-02-24,0640,A,65,6.0NRT,295.7,30.2,D
23.314,93.724,310.5,1.8,1.3,2021-02-24,0640,A,43,6.0NRT,294.8,16.7,D
23.31,93.703,312.3,1.8,1.3,2021-02-24,0640,A,57,6.0NRT,297.3,18.6,D
23.309,93.717,318.9,1.8,1.3,2021-02-24,0640,A,68,6.0NRT,296.1,32,D
23.279,93.559,308.4,1.9,1.3,2021-02-24,0640,A,20,6.0NRT,295.6,10.6,D
23.888,96.497,318.1,1.2,1.1,2021-02-24,0640,A,59,6.0NRT,302,10.8,D
23.89,96.492,320.1,1.2,1.1,2021-02-24,0640,A,68,6.0NRT,302.8,12,D
25.175,105.75,313.7,2.1,1.4,2021-02-24,0640,A,67,6.0NRT,295.3,22.1,D
23.555,93.718,318.7,1.8,1.3,2021-02-24,0640,A,73,6.0NRT,298.8,31.4,D
23.354,92.426,316.6,2.2,1.4,2021-02-24,0640,A,72,6.0NRT,296.2,34.9,D
23.351,92.42,314.3,2.2,1.4,2021-02-24,0640,A,68,6.0NRT,296.3,29,D
23.364,92.416,310.7,2.2,1.4,2021-02-24,0640,A,57,6.0NRT,296.4,19.5,D
23.598,93.45,307.7,1.9,1.3,2021-02-24,0640,A,30,6.0NRT,295.1,10.1,D
23.594,93.43,307.5,1.9,1.3,2021-02-24,0640,A,28,6.0NRT,295.4,9.6,D
23.61,93.447,410.8,1.9,1.3,2021-02-24,0640,A,100,6.0NRT,302.5,797.7,D
23.606,93.427,403.5,1.9,1.3,2021-02-24,0640,A,100,6.0NRT,302.9,677.9,D
23.621,93.443,372,1.9,1.3,2021-02-24,0640,A,100,6.0NRT,297,296.1,D
23.618,93.424,420.9,1.9,1.3,2021-02-24,0640,A,100,6.0NRT,309.2,1000.1,D
23.533,92.963,319.5,2,1.4,2021-02-24,0640,A,75,6.0NRT,292.6,40,D
25.349,105.543,313.9,2.1,1.4,2021-02-24,0640,A,68,6.0NRT,295.3,21.8,D
23.63,93.422,312.3,1.9,1.3,2021-02-24,0640,A,56,6.0NRT,297.9,18.6,D
23.545,92.96,358.7,2,1.4,2021-02-24,0640,A,99,6.0NRT,296.4,225.7,D
23.541,92.939,318.8,2,1.4,2021-02-24,0640,A,61,6.0NRT,296,37.5,D
23.53,92.81,309.3,2.1,1.4,2021-02-24,0640,A,57,6.0NRT,296.4,18.2,D
24.319,97.427,321.1,1.1,1,2021-02-24,0640,A,40,6.0NRT,296.7,16,D
24.317,97.416,321.4,1.1,1,2021-02-24,0640,A,50,6.0NRT,295.5,15.4,D
23.627,93.434,352.7,1.9,1.3,2021-02-24,0640,A,97,6.0NRT,297.9,160.7,D
23.623,93.416,351.2,1.9,1.3,2021-02-24,0640,A,96,6.0NRT,301.7,152.8,D
23.539,92.972,319.7,2,1.4,2021-02-24,0640,A,76,6.0NRT,294.7,39.9,D
23.535,92.954,318.3,2,1.4,2021-02-24,0640,A,74,6.0NRT,293,36.7,D
25.351,105.535,314.7,2.1,1.4,2021-02-24,0640,A,69,6.0NRT,295.4,23.3,D
23.551,92.969,334.9,2,1.4,2021-02-24,0640,A,86,6.0NRT,295,87.2,D
23.548,92.953,350.8,2,1.4,2021-02-24,0640,A,96,6.0NRT,295.9,168.5,D
23.592,92.64,308,2.1,1.4,2021-02-24,0640,A,52,6.0NRT,295.9,16.6,D
23.592,92.636,308.3,2.1,1.4,2021-02-24,0640,A,54,6.0NRT,296,18.3,D
23.811,93.535,310.1,1.8,1.3,2021-02-24,0640,A,39,6.0NRT,297.4,15.4,D
23.808,93.519,312.1,1.8,1.3,2021-02-24,0640,A,57,6.0NRT,297.2,18.8,D
25.244,102.883,350.5,1.4,1.2,2021-02-24,0640,A,96,6.0NRT,296.3,89.7,D
25.243,102.889,350.4,1.4,1.2,2021-02-24,0640,A,83,6.0NRT,295.1,89.3,D
24.507,97.27,339.6,1.1,1,2021-02-24,0640,A,90,6.0NRT,300.1,42.1,D
24.517,97.268,316,1.1,1,2021-02-24,0640,A,70,6.0NRT,299.5,10.1,D
25.662,105.941,312.4,2.2,1.4,2021-02-24,0640,A,65,6.0NRT,296.9,17.8,D
25.66,105.936,310.9,2.2,1.4,2021-02-24,0640,A,61,6.0NRT,296.9,14.8,D
25.936,105.968,309.2,2.2,1.5,2021-02-24,0640,A,52,6.0NRT,293.4,17.3,D
24.873,97,327.2,1.1,1,2021-02-24,0640,A,83,6.0NRT,300.4,22.4,D
24.871,96.989,316.8,1.1,1,2021-02-24,0640,A,67,6.0NRT,300.3,10.8,D
24.226,92.703,314.8,2,1.4,2021-02-24,0640,A,69,6.0NRT,295.9,28,D
24.228,92.697,317.3,2,1.4,2021-02-24,0640,A,72,6.0NRT,296.3,32.1,D
24.261,92.667,310.8,2.1,1.4,2021-02-24,0640,A,60,6.0NRT,296,19.4,D
25.105,97.368,311.7,1.1,1,2021-02-24,0640,A,42,6.0NRT,296.8,6.8,D
24.395,92.754,307.1,2,1.4,2021-02-24,0640,A,41,6.0NRT,296,10.4,D
26.197,105.078,311.7,2,1.4,2021-02-24,0640,A,51,6.0NRT,298.4,11.5,D
26.201,105.07,314.2,2,1.4,2021-02-24,0640,A,63,6.0NRT,298.4,17,D
24.704,93.728,310.7,1.7,1.3,2021-02-24,0640,A,48,6.0NRT,294.8,14.8,D
26.387,105.408,311.6,2.1,1.4,2021-02-24,0640,A,59,6.0NRT,294.9,18,D
24.748,93.215,308.3,1.8,1.3,2021-02-24,0640,A,52,6.0NRT,296,12.7,D
24.76,93.213,306.7,1.8,1.3,2021-02-24,0640,A,40,6.0NRT,295.5,9.6,D
26.467,105.045,333.2,2,1.4,2021-02-24,0640,A,86,6.0NRT,300.9,69.4,D
26.479,105.042,328.8,2,1.4,2021-02-24,0640,A,75,6.0NRT,300,55,D
26.477,105.024,325,2,1.4,2021-02-24,0640,A,64,6.0NRT,299.6,40.9,D
25.019,94.464,317,1.5,1.2,2021-02-24,0640,A,62,6.0NRT,296.2,22.3,D
24.882,93.69,307.3,1.7,1.3,2021-02-24,0640,A,48,6.0NRT,294.4,13,D
26.491,105.038,325.7,2,1.4,2021-02-24,0640,A,68,6.0NRT,295.9,46.6,D
26.49,105.022,324.1,2,1.4,2021-02-24,0640,A,56,6.0NRT,298.3,40.5,D
26.47,105.04,326.9,2,1.4,2021-02-24,0640,A,81,6.0NRT,301.5,49.8,D
26.436,104.692,311.7,1.9,1.3,2021-02-24,0640,A,39,6.0NRT,298.1,11.6,D
26.482,105.037,344.2,2,1.4,2021-02-24,0640,A,93,6.0NRT,300.7,120.3,D
26.494,105.033,316,2,1.4,2021-02-24,0640,A,59,6.0NRT,295.5,23.7,D
24.92,93.389,307.8,1.8,1.3,2021-02-24,0640,A,43,6.0NRT,295.5,11.4,D
24.917,93.374,374.1,1.8,1.3,2021-02-24,0640,A,100,6.0NRT,297.7,296.5,D
24.914,93.357,309,1.8,1.3,2021-02-24,0640,A,57,6.0NRT,294.5,14,D
24.916,93.383,323.7,1.8,1.3,2021-02-24,0640,A,80,6.0NRT,295.8,41.4,D
24.914,93.368,328.7,1.8,1.3,2021-02-24,0640,A,84,6.0NRT,295.5,54.7,D
24.928,93.381,337.8,1.8,1.3,2021-02-24,0640,A,88,6.0NRT,294.9,79.6,D
24.925,93.367,347.4,1.8,1.3,2021-02-24,0640,A,94,6.0NRT,295,119.6,D
25.035,93.834,315,1.6,1.3,2021-02-24,0640,A,70,6.0NRT,295.2,25.5,D
25.033,93.818,305.2,1.6,1.3,2021-02-24,0640,A,13,6.0NRT,290.4,11.3,D
24.954,93.394,338.5,1.8,1.3,2021-02-24,0640,A,90,6.0NRT,294.7,86.6,D
24.952,93.379,322.8,1.8,1.3,2021-02-24,0640,A,79,6.0NRT,294.5,38.9,D
24.969,93.408,316.5,1.8,1.3,2021-02-24,0640,A,55,6.0NRT,293.8,25.2,D
24.966,93.394,338.3,1.8,1.3,2021-02-24,0640,A,90,6.0NRT,294.2,86.7,D
24.963,93.377,314.8,1.8,1.3,2021-02-24,0640,A,39,6.0NRT,294.2,21.4,D
26.448,103.096,352,1.4,1.2,2021-02-24,0640,A,96,6.0NRT,306.6,93.8,D
26.447,103.086,385.9,1.4,1.2,2021-02-24,0640,A,100,6.0NRT,316.7,286.9,D
26.713,105.707,307.5,2.2,1.4,2021-02-24,0640,A,20,6.0NRT,293.7,13.5,D
26.452,103.091,369,1.4,1.2,2021-02-24,0640,A,100,6.0NRT,309.4,173.2,D
26.451,103.081,354,1.4,1.2,2021-02-24,0640,A,97,6.0NRT,314.6,101.5,D
25.129,93.907,311.8,1.6,1.3,2021-02-24,0640,A,31,6.0NRT,293.8,17,D
25.093,93.45,307.1,1.7,1.3,2021-02-24,0640,A,28,6.0NRT,293.3,10.7,D
25.09,93.432,341.1,1.7,1.3,2021-02-24,0640,A,91,6.0NRT,296.6,96.5,D
25.104,93.446,325.2,1.7,1.3,2021-02-24,0640,A,81,6.0NRT,294.4,45.1,D
25.101,93.428,426.6,1.7,1.3,2021-02-24,0640,A,100,6.0NRT,309.6,1018.3,D
25.097,93.409,342.6,1.8,1.3,2021-02-24,0640,A,92,6.0NRT,298.5,101.3,D
25.112,93.426,308.7,1.7,1.3,2021-02-24,0640,A,51,6.0NRT,293.1,12.7,D
25.074,93.149,336.1,1.8,1.3,2021-02-24,0640,A,89,6.0NRT,293.6,84.4,D
25.071,93.129,310,1.8,1.3,2021-02-24,0640,A,61,6.0NRT,294.4,17.2,D
25.112,93.437,320.5,1.7,1.3,2021-02-24,0640,A,77,6.0NRT,294.1,35.2,D
25.109,93.419,324.9,1.7,1.3,2021-02-24,0640,A,81,6.0NRT,296.6,45.4,D
25.072,93.16,310.2,1.8,1.3,2021-02-24,0640,A,63,6.0NRT,293.1,18.3,D
25.069,93.143,332.8,1.8,1.3,2021-02-24,0640,A,87,6.0NRT,294.3,74.3,D
26.82,105.321,308.7,2.1,1.4,2021-02-24,0640,A,29,6.0NRT,294,11.7,D
25.265,93.952,320.5,1.6,1.2,2021-02-24,0640,A,77,6.0NRT,293.9,31.6,D
25.161,93.376,339.3,1.8,1.3,2021-02-24,0640,A,91,6.0NRT,294.2,91.3,D
25.157,93.357,337.8,1.8,1.3,2021-02-24,0640,A,90,6.0NRT,295,86.3,D
25.192,93.349,342.4,1.8,1.3,2021-02-24,0640,A,92,6.0NRT,297.4,104.3,D
25.189,93.334,318.8,1.8,1.3,2021-02-24,0640,A,76,6.0NRT,294.5,32.7,D
25.187,93.345,335.7,1.8,1.3,2021-02-24,0640,A,89,6.0NRT,297.5,78,D
25.465,94.223,317.8,1.5,1.2,2021-02-24,0640,A,46,6.0NRT,295.9,22.7,D
25.422,93.6,354.6,1.7,1.3,2021-02-24,0640,A,74,6.0NRT,291.2,151.8,D
25.228,92.471,310.5,2,1.4,2021-02-24,0640,A,64,6.0NRT,296.6,18.4,D
25.423,93.612,316,1.7,1.3,2021-02-24,0640,A,73,6.0NRT,287.2,27.2,D
25.512,93.972,315.4,1.6,1.2,2021-02-24,0640,A,64,6.0NRT,296.7,24.2,D
25.23,92.465,306.4,2,1.4,2021-02-24,0640,A,49,6.0NRT,296.1,11.6,D
27.077,105.172,315.6,2,1.4,2021-02-24,0640,A,67,6.0NRT,303.4,18.6,D
27.162,104.969,316.3,2,1.4,2021-02-24,0640,A,67,6.0NRT,301.7,18.6,D
27.212,104.454,319.6,1.8,1.3,2021-02-24,0640,A,73,6.0NRT,303.8,20.3,D
25.802,94.114,305.1,1.5,1.2,2021-02-24,0640,A,37,6.0NRT,292.8,7.1,D
25.935,94.659,310.3,1.4,1.2,2021-02-24,0640,A,42,6.0NRT,290.2,13.8,D
25.906,94.431,315.4,1.4,1.2,2021-02-24,0640,A,51,6.0NRT,293,18.8,D
25.844,94.08,305.3,1.5,1.2,2021-02-24,0640,A,37,6.0NRT,294.5,7.3,D
25.933,94.333,342.9,1.5,1.2,2021-02-24,0640,A,92,6.0NRT,296.6,76.7,D
25.939,94.341,324.9,1.5,1.2,2021-02-24,0640,A,81,6.0NRT,295.5,32.6,D
25.936,94.327,332.1,1.5,1.2,2021-02-24,0640,A,86,6.0NRT,297.3,48.6,D
25.633,92.627,309.2,1.9,1.4,2021-02-24,0640,A,57,6.0NRT,297.2,11.9,D
25.955,94.25,307.9,1.5,1.2,2021-02-24,0640,A,54,6.0NRT,295.1,9,D
25.966,94.248,306.4,1.5,1.2,2021-02-24,0640,A,39,6.0NRT,295,7,D
25.672,92.638,308.6,1.9,1.4,2021-02-24,0640,A,45,6.0NRT,297.1,11.6,D
26.146,94.986,338.2,1.3,1.1,2021-02-24,0640,A,53,6.0NRT,291.8,51.9,D
25.684,92.41,311.8,2,1.4,2021-02-24,0640,A,63,6.0NRT,299.2,15.9,D
26.479,96.698,315.3,1.1,1,2021-02-24,0640,A,74,6.0NRT,298.1,11.3,D
25.733,92.399,312.4,2,1.4,2021-02-24,0640,A,65,6.0NRT,297.4,18.9,D
26.115,94.315,306.9,1.5,1.2,2021-02-24,0640,A,31,6.0NRT,295.2,8.9,D
25.714,92.088,308.7,2.1,1.4,2021-02-24,0640,A,54,6.0NRT,298.5,12.6,D
27.486,103.708,313.7,1.6,1.3,2021-02-24,0640,A,46,6.0NRT,301.7,10.4,D
25.831,92.227,314.8,2,1.4,2021-02-24,0640,A,69,6.0NRT,294.8,26.9,D
25.837,92.239,307.6,2,1.4,2021-02-24,0640,A,48,6.0NRT,295.2,14.1,D
25.833,92.22,313.7,2,1.4,2021-02-24,0640,A,67,6.0NRT,294.9,26.8,D
25.925,92.086,311,2.1,1.4,2021-02-24,0640,A,61,6.0NRT,297,18.7,D
25.921,92.065,307.7,2.1,1.4,2021-02-24,0640,A,48,6.0NRT,296.7,12.3,D
27.323,100.043,307.9,1.1,1,2021-02-24,0640,A,26,6.0NRT,294.8,5.9,D
26.837,95.178,311.3,1.3,1.1,2021-02-24,0640,A,61,6.0NRT,298.8,10.3,D
26.84,94.83,313.8,1.3,1.1,2021-02-24,0640,A,59,6.0NRT,297.1,10.9,D
27.099,96.073,311.6,1.1,1.1,2021-02-24,0640,A,49,6.0NRT,287.9,12.7,D
27.122,96.033,356.8,1.1,1.1,2021-02-24,0640,A,98,6.0NRT,293.2,91.6,D
27.046,95.568,312.3,1.2,1.1,2021-02-24,0640,A,66,6.0NRT,295.2,10.6,D
27.165,96.186,324.5,1.1,1.1,2021-02-24,0640,A,52,6.0NRT,293.2,20.9,D
26.693,93.387,312.2,1.6,1.3,2021-02-24,0640,A,57,6.0NRT,296.7,12.9,D
27.171,96.191,321.4,1.1,1.1,2021-02-24,0640,A,73,6.0NRT,292.8,19.6,D
27.169,96.18,319.5,1.1,1.1,2021-02-24,0640,A,77,6.0NRT,291.9,17.4,D
27.161,96.066,319.9,1.1,1.1,2021-02-24,0640,A,63,6.0NRT,291.3,16.8,D
26.632,92.999,314.9,1.7,1.3,2021-02-24,0640,A,0,6.0NRT,301,18.2,D
27.199,96.185,320.1,1.1,1.1,2021-02-24,0640,A,73,6.0NRT,294.7,16.9,D
26.731,93.473,318.5,1.6,1.2,2021-02-24,0640,A,58,6.0NRT,296.6,21.2,D
26.729,93.457,318.1,1.6,1.2,2021-02-24,0640,A,57,6.0NRT,300,20.5,D
27.207,96.115,315.2,1.1,1.1,2021-02-24,0640,A,72,6.0NRT,293.3,13.5,D
27.254,96.288,326.9,1.1,1.1,2021-02-24,0640,A,83,6.0NRT,294.1,27.4,D
26.58,92.335,310.5,1.9,1.4,2021-02-24,0640,A,48,6.0NRT,294.2,12.4,D
26.577,92.316,314.2,1.9,1.4,2021-02-24,0640,A,63,6.0NRT,295.3,20.2,D
26.573,92.33,318.3,1.9,1.4,2021-02-24,0640,A,71,6.0NRT,295.9,29.2,D
27.441,96.137,322.3,1.1,1.1,2021-02-24,0640,A,77,6.0NRT,298,17.7,D
27.542,96.289,311.1,1.1,1,2021-02-24,0640,A,41,6.0NRT,296.5,6.3,D
27.549,96.121,319,1.1,1.1,2021-02-24,0640,A,73,6.0NRT,301.2,12.4,D
27.559,96.119,325.1,1.1,1.1,2021-02-24,0640,A,80,6.0NRT,299.7,19.6,D
27.62,96.324,315.1,1.1,1,2021-02-24,0640,A,68,6.0NRT,295.9,12,D
28.049,95.987,337.4,1.1,1.1,2021-02-24,0640,A,90,6.0NRT,302.6,38.2,D
28.047,95.976,332.6,1.1,1.1,2021-02-24,0640,A,87,6.0NRT,306.6,29.4,D
28.058,95.985,325.3,1.1,1.1,2021-02-24,0640,A,80,6.0NRT,300.7,20.9,D
28.056,95.974,323.6,1.1,1.1,2021-02-24,0640,A,78,6.0NRT,303.4,17.8,D
28.034,95.266,315.2,1.2,1.1,2021-02-24,0640,A,63,6.0NRT,298.3,11,D
28.037,95.271,310.3,1.2,1.1,2021-02-24,0640,A,37,6.0NRT,298.2,6.3,D
27.881,94.248,305.3,1.4,1.2,2021-02-24,0640,A,52,6.0NRT,294.2,8,D
27.988,94.8,318.8,1.3,1.1,2021-02-24,0640,A,67,6.0NRT,290.5,23.4,D
27.986,94.787,309.1,1.3,1.1,2021-02-24,0640,A,56,6.0NRT,290.2,12.1,D
28.186,95.551,317,1.2,1.1,2021-02-24,0640,A,56,6.0NRT,304,9.4,D
28.083,94.756,308.5,1.3,1.1,2021-02-24,0640,A,62,6.0NRT,296.5,8.4,D
28.127,94.839,306.4,1.3,1.1,2021-02-24,0640,A,59,6.0NRT,293.8,6.3,D
28.09,94.441,304.8,1.3,1.1,2021-02-24,0640,A,29,6.0NRT,293.7,6.6,D
28.136,94.646,321,1.3,1.1,2021-02-24,0640,A,81,6.0NRT,295,23.8,D
28.175,94.572,340.7,1.3,1.1,2021-02-24,0640,A,92,6.0NRT,294.5,64.1,D
28.259,94.586,304.7,1.3,1.1,2021-02-24,0640,A,50,6.0NRT,293.4,7.5,D
43.247,119.664,300.7,1,1,2021-02-24,0510,A,33,6.0NRT,283.6,4.6,D
43.256,119.662,302.9,1,1,2021-02-24,0510,A,36,6.0NRT,283.2,6.4,D
44.951,121.566,304.2,1.2,1.1,2021-02-24,0510,A,58,6.0NRT,283.9,7.8,D
49.585,111.596,321,1.2,1.1,2021-02-24,0510,A,73,6.0NRT,270.3,30.5,D
49.579,111.563,310.1,1.2,1.1,2021-02-24,0510,A,38,6.0NRT,270.2,17.5,D
33.472,65.318,300.6,1.4,1.2,2021-02-24,0645,T,21,6.0NRT,281.9,5,D
31.227,61.905,317.1,1.1,1,2021-02-24,0645,T,51,6.0NRT,301.8,8,D
32.246,51.433,308.1,2.8,1.6,2021-02-24,0645,T,57,6.0NRT,292.6,27.7,D
32.231,51.432,304.9,2.8,1.6,2021-02-24,0645,T,32,6.0NRT,293,17.8,D
30.58,63.593,320.6,1.3,1.1,2021-02-24,0645,T,48,6.0NRT,302.3,13.9,D
28.921,67.63,317.2,2.5,1.5,2021-02-24,0645,T,57,6.0NRT,302.5,22.3,D
30.996,48.115,309.3,4.5,2,2021-02-24,0645,T,68,6.0NRT,291.6,59.5,D
30.994,48.162,309,4.5,1.9,2021-02-24,0645,T,67,6.0NRT,288.8,60.2,D
27.789,69.142,317.1,3.4,1.7,2021-02-24,0645,T,64,6.0NRT,297.9,60.6,D
27.782,69.175,320.6,3.4,1.7,2021-02-24,0645,T,71,6.0NRT,296.9,79.5,D
27.786,69.17,324.7,3.4,1.7,2021-02-24,0645,T,76,6.0NRT,297.2,104.6,D
27.073,61.999,324,1.2,1.1,2021-02-24,0645,T,69,6.0NRT,303.1,14.6,D
27.071,62.011,317.1,1.2,1.1,2021-02-24,0645,T,32,6.0NRT,303.3,6,D
-18.598,46.458,311.8,1.2,1.1,2021-02-24,0700,T,64,6.0NRT,288.5,8.2,D
-18.6,46.468,318.2,1.2,1.1,2021-02-24,0700,T,65,6.0NRT,284.2,15.2,D
24.463,56.627,326.9,1.1,1,2021-02-24,0650,T,68,6.0NRT,306.7,12.1,D
40.622,-79.714,304.7,1.1,1,2021-02-24,0715,A,61,6.0NRT,270,13,N
33.019,-79.883,306.5,1,1,2021-02-24,0715,A,68,6.0NRT,281,10.9,N
22.912,-81.885,316.7,1,1,2021-02-24,0720,A,94,6.0NRT,291.9,15.7,N
22.91,-81.875,312.6,1,1,2021-02-24,0720,A,85,6.0NRT,291.9,12.2,N
14.376,-90.588,345.4,2,1.4,2021-02-24,0720,A,100,6.0NRT,288.5,151.5,N
28.504,94.45,301.9,1.3,1.1,2021-02-24,0645,A,16,6.0NRT,279.5,5.5,D
